image,category,label
ISIC_0012215_downsampled,BKL,6
ISIC_0054002,BKL,6
ISIC_0013088_downsampled,BKL,6
ISIC_0025275,BKL,6
ISIC_0060824,BKL,6
ISIC_0053849,BKL,6
ISIC_0030188,BKL,6
ISIC_0071545,BKL,6
ISIC_0058160,BKL,6
ISIC_0069232,BKL,6
ISIC_0032031,BKL,6
ISIC_0013584_downsampled,BKL,6
ISIC_0029022,BKL,6
ISIC_0058873,BKL,6
ISIC_0034024,BKL,6
ISIC_0032283,BKL,6
ISIC_0025883,BKL,6
ISIC_0057794,BKL,6
ISIC_0056903,BKL,6
ISIC_0013129_downsampled,BKL,6
ISIC_0057646,BKL,6
ISIC_0063969,BKL,6
ISIC_0055557,BKL,6
ISIC_0034070,BKL,6
ISIC_0062421,BKL,6
ISIC_0029555,BKL,6
ISIC_0029048,BKL,6
ISIC_0068365,BKL,6
ISIC_0070245,BKL,6
ISIC_0025180,BKL,6
ISIC_0055679,BKL,6
ISIC_0029678,BKL,6
ISIC_0056241,BKL,6
ISIC_0058101,BKL,6
ISIC_0058276,BKL,6
ISIC_0063740,BKL,6
ISIC_0033307,BKL,6
ISIC_0024338,BKL,6
ISIC_0029032,BKL,6
ISIC_0057879,BKL,6
ISIC_0029731,BKL,6
ISIC_0029924,BKL,6
ISIC_0058815,BKL,6
ISIC_0064228,BKL,6
ISIC_0053756,BKL,6
ISIC_0030976,BKL,6
ISIC_0014811_downsampled,BKL,6
ISIC_0014595_downsampled,BKL,6
ISIC_0062689,BKL,6
ISIC_0063739,BKL,6
ISIC_0030394,BKL,6
ISIC_0063213,BKL,6
ISIC_0032113,BKL,6
ISIC_0025548,BKL,6
ISIC_0067657,BKL,6
ISIC_0067912,BKL,6
ISIC_0058856,BKL,6
ISIC_0027354,BKL,6
ISIC_0031770,BKL,6
ISIC_0012473_downsampled,BKL,6
ISIC_0028774,BKL,6
ISIC_0058288,BKL,6
ISIC_0055560,BKL,6
ISIC_0072784,BKL,6
ISIC_0026634,BKL,6
ISIC_0013178_downsampled,BKL,6
ISIC_0063510,BKL,6
ISIC_0066618,BKL,6
ISIC_0034057,BKL,6
ISIC_0026959,BKL,6
ISIC_0013731_downsampled,BKL,6
ISIC_0060833,BKL,6
ISIC_0062823,BKL,6
ISIC_0070907,BKL,6
ISIC_0014272_downsampled,BKL,6
ISIC_0025874,BKL,6
ISIC_0030459,BKL,6
ISIC_0034003,BKL,6
ISIC_0029291,BKL,6
ISIC_0024971,BKL,6
ISIC_0070238,BKL,6
ISIC_0026844,BKL,6
ISIC_0031937,BKL,6
ISIC_0064041,BKL,6
ISIC_0012697_downsampled,BKL,6
ISIC_0029206,BKL,6
ISIC_0024358,BKL,6
ISIC_0014139_downsampled,BKL,6
ISIC_0027967,BKL,6
ISIC_0071013,BKL,6
ISIC_0069276,BKL,6
ISIC_0072895,BKL,6
ISIC_0073142,BKL,6
ISIC_0032654,BKL,6
ISIC_0027094,BKL,6
ISIC_0063201,BKL,6
ISIC_0028080,BKL,6
ISIC_0014515_downsampled,BKL,6
ISIC_0063398,BKL,6
ISIC_0032156,BKL,6
ISIC_0066737,BKL,6
ISIC_0070967,BKL,6
ISIC_0027905,BKL,6
ISIC_0015158_downsampled,BKL,6
ISIC_0063163,BKL,6
ISIC_0029778,BKL,6
ISIC_0027527,BKL,6
ISIC_0013637_downsampled,BKL,6
ISIC_0069682,BKL,6
ISIC_0054708,BKL,6
ISIC_0058317,BKL,6
ISIC_0058359,BKL,6
ISIC_0062807,BKL,6
ISIC_0061536,BKL,6
ISIC_0071272,BKL,6
ISIC_0060920,BKL,6
ISIC_0014607_downsampled,BKL,6
ISIC_0013977_downsampled,BKL,6
ISIC_0012492_downsampled,BKL,6
ISIC_0064906,BKL,6
ISIC_0028479,BKL,6
ISIC_0032013,BKL,6
ISIC_0060579,BKL,6
ISIC_0014615_downsampled,BKL,6
ISIC_0028707,BKL,6
ISIC_0071090,BKL,6
ISIC_0029100,BKL,6
ISIC_0026263,BKL,6
ISIC_0056174,BKL,6
ISIC_0060523,BKL,6
ISIC_0069658,BKL,6
ISIC_0028615,BKL,6
ISIC_0054761,BKL,6
ISIC_0026538,BKL,6
ISIC_0014588_downsampled,BKL,6
ISIC_0064567,BKL,6
ISIC_0071241,BKL,6
ISIC_0072343,BKL,6
ISIC_0030806,BKL,6
ISIC_0031008,BKL,6
ISIC_0014386_downsampled,BKL,6
ISIC_0031321,BKL,6
ISIC_0070804,BKL,6
ISIC_0065399,BKL,6
ISIC_0056517,BKL,6
ISIC_0056586,BKL,6
ISIC_0033466,BKL,6
ISIC_0069585,BKL,6
ISIC_0062146,BKL,6
ISIC_0031287,BKL,6
ISIC_0059035,BKL,6
ISIC_0059710,BKL,6
ISIC_0030372,BKL,6
ISIC_0067117,BKL,6
ISIC_0065259,BKL,6
ISIC_0032508,BKL,6
ISIC_0060260,BKL,6
ISIC_0072456,BKL,6
ISIC_0026717,BKL,6
ISIC_0066132,BKL,6
ISIC_0031945,BKL,6
ISIC_0061168,BKL,6
ISIC_0015233_downsampled,BKL,6
ISIC_0054855,BKL,6
ISIC_0013764_downsampled,BKL,6
ISIC_0030721,BKL,6
ISIC_0029576,BKL,6
ISIC_0015181_downsampled,BKL,6
ISIC_0031329,BKL,6
ISIC_0058111,BKL,6
ISIC_0014216_downsampled,BKL,6
ISIC_0024893,BKL,6
ISIC_0025515,BKL,6
ISIC_0061658,BKL,6
ISIC_0028749,BKL,6
ISIC_0012455_downsampled,BKL,6
ISIC_0055235,BKL,6
ISIC_0055972,BKL,6
ISIC_0058810,BKL,6
ISIC_0063728,BKL,6
ISIC_0034259,BKL,6
ISIC_0056523,BKL,6
ISIC_0027025,BKL,6
ISIC_0055027,BKL,6
ISIC_0071683,BKL,6
ISIC_0014643_downsampled,BKL,6
ISIC_0030258,BKL,6
ISIC_0059383,BKL,6
ISIC_0024851,BKL,6
ISIC_0073100,BKL,6
ISIC_0059665,BKL,6
ISIC_0067014,BKL,6
ISIC_0066706,BKL,6
ISIC_0014577_downsampled,BKL,6
ISIC_0027770,BKL,6
ISIC_0068733,BKL,6
ISIC_0055755,BKL,6
ISIC_0026142,BKL,6
ISIC_0025005,BKL,6
ISIC_0012417_downsampled,BKL,6
ISIC_0061871,BKL,6
ISIC_0028020,BKL,6
ISIC_0032280,BKL,6
ISIC_0031078,BKL,6
ISIC_0065087,BKL,6
ISIC_0013685_downsampled,BKL,6
ISIC_0013400_downsampled,BKL,6
ISIC_0061416,BKL,6
ISIC_0055800,BKL,6
ISIC_0060594,BKL,6
ISIC_0026139,BKL,6
ISIC_0055097,BKL,6
ISIC_0013443_downsampled,BKL,6
ISIC_0059598,BKL,6
ISIC_0013335_downsampled,BKL,6
ISIC_0014650_downsampled,BKL,6
ISIC_0012998,BKL,6
ISIC_0029358,BKL,6
ISIC_0028496,BKL,6
ISIC_0058825,BKL,6
ISIC_0070310,BKL,6
ISIC_0032417,BKL,6
ISIC_0032463,BKL,6
ISIC_0027969,BKL,6
ISIC_0034280,BKL,6
ISIC_0025276,BKL,6
ISIC_0012117_downsampled,BKL,6
ISIC_0066345,BKL,6
ISIC_0012248_downsampled,BKL,6
ISIC_0061423,BKL,6
ISIC_0029841,BKL,6
ISIC_0033460,BKL,6
ISIC_0026846,BKL,6
ISIC_0024495,BKL,6
ISIC_0014575_downsampled,BKL,6
ISIC_0024477,BKL,6
ISIC_0030849,BKL,6
ISIC_0065115,BKL,6
ISIC_0029791,BKL,6
ISIC_0063134,BKL,6
ISIC_0027419,BKL,6
ISIC_0061338,BKL,6
ISIC_0061646,BKL,6
ISIC_0024871,BKL,6
ISIC_0032043,BKL,6
ISIC_0027996,BKL,6
ISIC_0067125,BKL,6
ISIC_0056499,BKL,6
ISIC_0025746,BKL,6
ISIC_0026273,BKL,6
ISIC_0026849,BKL,6
ISIC_0026409,BKL,6
ISIC_0060565,BKL,6
ISIC_0030605,BKL,6
ISIC_0059693,BKL,6
ISIC_0065639,BKL,6
ISIC_0029061,BKL,6
ISIC_0069015,BKL,6
ISIC_0030118,BKL,6
ISIC_0067611,BKL,6
ISIC_0028123,BKL,6
ISIC_0026947,BKL,6
ISIC_0028200,BKL,6
ISIC_0013035_downsampled,BKL,6
ISIC_0026104,BKL,6
ISIC_0032230,BKL,6
ISIC_0014596_downsampled,BKL,6
ISIC_0024498,BKL,6
ISIC_0072153,BKL,6
ISIC_0056909,BKL,6
ISIC_0066810,BKL,6
ISIC_0057636,BKL,6
ISIC_0027811,BKL,6
ISIC_0067283,BKL,6
ISIC_0058041,BKL,6
ISIC_0014120_downsampled,BKL,6
ISIC_0065678,BKL,6
ISIC_0065153,BKL,6
ISIC_0028331,BKL,6
ISIC_0031218,BKL,6
ISIC_0029232,BKL,6
ISIC_0028856,BKL,6
ISIC_0057834,BKL,6
ISIC_0024312,BKL,6
ISIC_0033606,BKL,6
ISIC_0072782,BKL,6
ISIC_0053750,BKL,6
ISIC_0072683,BKL,6
ISIC_0028525,BKL,6
ISIC_0053569,BKL,6
ISIC_0066602,BKL,6
ISIC_0056818,BKL,6
ISIC_0071190,BKL,6
ISIC_0069982,BKL,6
ISIC_0012358_downsampled,BKL,6
ISIC_0062006,BKL,6
ISIC_0066474,BKL,6
ISIC_0013709_downsampled,BKL,6
ISIC_0031125,BKL,6
ISIC_0054965,BKL,6
ISIC_0032826,BKL,6
ISIC_0012372_downsampled,BKL,6
ISIC_0024446,BKL,6
ISIC_0065657,BKL,6
ISIC_0032456,BKL,6
ISIC_0064225,BKL,6
ISIC_0026016,BKL,6
ISIC_0063760,BKL,6
ISIC_0033169,BKL,6
ISIC_0031495,BKL,6
ISIC_0026265,BKL,6
ISIC_0014055_downsampled,BKL,6
ISIC_0055320,BKL,6
ISIC_0029613,BKL,6
ISIC_0068691,BKL,6
ISIC_0012379_downsampled,BKL,6
ISIC_0025583,BKL,6
ISIC_0025485,BKL,6
ISIC_0056149,BKL,6
ISIC_0067096,BKL,6
ISIC_0032997,BKL,6
ISIC_0065126,BKL,6
ISIC_0054882,BKL,6
ISIC_0069692,BKL,6
ISIC_0066945,BKL,6
ISIC_0012204_downsampled,BKL,6
ISIC_0064398,BKL,6
ISIC_0072972,BKL,6
ISIC_0064678,BKL,6
ISIC_0030276,BKL,6
ISIC_0028309,BKL,6
ISIC_0071038,BKL,6
ISIC_0026249,BKL,6
ISIC_0025038,BKL,6
ISIC_0026060,BKL,6
ISIC_0054219,BKL,6
ISIC_0071638,BKL,6
ISIC_0014580_downsampled,BKL,6
ISIC_0014264_downsampled,BKL,6
ISIC_0057080,BKL,6
ISIC_0071615,BKL,6
ISIC_0033854,BKL,6
ISIC_0025140,BKL,6
ISIC_0029213,BKL,6
ISIC_0063371,BKL,6
ISIC_0027355,BKL,6
ISIC_0026481,BKL,6
ISIC_0057635,BKL,6
ISIC_0025984,BKL,6
ISIC_0070589,BKL,6
ISIC_0055988,BKL,6
ISIC_0025554,BKL,6
ISIC_0058785,BKL,6
ISIC_0024705,BKL,6
ISIC_0029166,BKL,6
ISIC_0031903,BKL,6
ISIC_0027023,BKL,6
ISIC_0012516_downsampled,BKL,6
ISIC_0014619_downsampled,BKL,6
ISIC_0069965,BKL,6
ISIC_0028797,BKL,6
ISIC_0061167,BKL,6
ISIC_0026827,BKL,6
ISIC_0012986_downsampled,BKL,6
ISIC_0065011,BKL,6
ISIC_0013580_downsampled,BKL,6
ISIC_0067692,BKL,6
ISIC_0054911,BKL,6
ISIC_0015038_downsampled,BKL,6
ISIC_0071753,BKL,6
ISIC_0031138,BKL,6
ISIC_0060252,BKL,6
ISIC_0027167,BKL,6
ISIC_0058289,BKL,6
ISIC_0014631_downsampled,BKL,6
ISIC_0069327,BKL,6
ISIC_0068219,BKL,6
ISIC_0033855,BKL,6
ISIC_0066680,BKL,6
ISIC_0024324,BKL,6
ISIC_0026607,BKL,6
ISIC_0025086,BKL,6
ISIC_0012414_downsampled,BKL,6
ISIC_0063783,BKL,6
ISIC_0064264,BKL,6
ISIC_0066896,BKL,6
ISIC_0031029,BKL,6
ISIC_0015153_downsampled,BKL,6
ISIC_0053968,BKL,6
ISIC_0012329_downsampled,BKL,6
ISIC_0055627,BKL,6
ISIC_0066872,BKL,6
ISIC_0027706,BKL,6
ISIC_0012510_downsampled,BKL,6
ISIC_0012705_downsampled,BKL,6
ISIC_0057990,BKL,6
ISIC_0070812,BKL,6
ISIC_0015168_downsampled,BKL,6
ISIC_0014273_downsampled,BKL,6
ISIC_0068422,BKL,6
ISIC_0057819,BKL,6
ISIC_0012170_downsampled,BKL,6
ISIC_0033553,BKL,6
ISIC_0064787,BKL,6
ISIC_0032045,BKL,6
ISIC_0029425,BKL,6
ISIC_0027392,BKL,6
ISIC_0013065_downsampled,BKL,6
ISIC_0071930,BKL,6
ISIC_0014806_downsampled,BKL,6
ISIC_0072910,BKL,6
ISIC_0060600,BKL,6
ISIC_0033490,BKL,6
ISIC_0053987,BKL,6
ISIC_0032675,BKL,6
ISIC_0058524,BKL,6
ISIC_0028180,BKL,6
ISIC_0012459_downsampled,BKL,6
ISIC_0034011,BKL,6
ISIC_0057798,BKL,6
ISIC_0067913,BKL,6
ISIC_0064188,BKL,6
ISIC_0025799,BKL,6
ISIC_0068426,BKL,6
ISIC_0063758,BKL,6
ISIC_0033060,BKL,6
ISIC_0013708_downsampled,BKL,6
ISIC_0031289,BKL,6
ISIC_0027451,BKL,6
ISIC_0063810,BKL,6
ISIC_0014590_downsampled,BKL,6
ISIC_0073104,BKL,6
ISIC_0026614,BKL,6
ISIC_0065866,BKL,6
ISIC_0025982,BKL,6
ISIC_0030346,BKL,6
ISIC_0064687,BKL,6
ISIC_0057298,BKL,6
ISIC_0061747,BKL,6
ISIC_0024883,BKL,6
ISIC_0030561,BKL,6
ISIC_0024408,BKL,6
ISIC_0025330,BKL,6
ISIC_0025743,BKL,6
ISIC_0064127,BKL,6
ISIC_0028223,BKL,6
ISIC_0027559,BKL,6
ISIC_0031226,BKL,6
ISIC_0056519,BKL,6
ISIC_0025083,BKL,6
ISIC_0063105,BKL,6
ISIC_0013918_downsampled,BKL,6
ISIC_0056231,BKL,6
ISIC_0067608,BKL,6
ISIC_0059640,BKL,6
ISIC_0027991,BKL,6
ISIC_0071140,BKL,6
ISIC_0072888,BKL,6
ISIC_0064301,BKL,6
ISIC_0031352,BKL,6
ISIC_0032740,BKL,6
ISIC_0056053,BKL,6
ISIC_0025351,BKL,6
ISIC_0012757_downsampled,BKL,6
ISIC_0065632,BKL,6
ISIC_0071329,BKL,6
ISIC_0073005,BKL,6
ISIC_0025526,BKL,6
ISIC_0025434,BKL,6
ISIC_0029897,BKL,6
ISIC_0014602_downsampled,BKL,6
ISIC_0034189,BKL,6
ISIC_0013876_downsampled,BKL,6
ISIC_0057210,BKL,6
ISIC_0025366,BKL,6
ISIC_0033321,BKL,6
ISIC_0025867,BKL,6
ISIC_0066946,BKL,6
ISIC_0055472,BKL,6
ISIC_0025312,BKL,6
ISIC_0057984,BKL,6
ISIC_0028414,BKL,6
ISIC_0033613,BKL,6
ISIC_0032303,BKL,6
ISIC_0025710,BKL,6
ISIC_0058080,BKL,6
ISIC_0065865,BKL,6
ISIC_0032129,BKL,6
ISIC_0030608,BKL,6
ISIC_0070187,BKL,6
ISIC_0065344,BKL,6
ISIC_0033908,BKL,6
ISIC_0027960,BKL,6
ISIC_0061652,BKL,6
ISIC_0027504,BKL,6
ISIC_0066547,BKL,6
ISIC_0069516,BKL,6
ISIC_0056432,BKL,6
ISIC_0015182_downsampled,BKL,6
ISIC_0062148,BKL,6
ISIC_0012294_downsampled,BKL,6
ISIC_0068063,BKL,6
ISIC_0025337,BKL,6
ISIC_0033185,BKL,6
ISIC_0068216,BKL,6
ISIC_0058974,BKL,6
ISIC_0028120,BKL,6
ISIC_0071356,BKL,6
ISIC_0032373,BKL,6
ISIC_0014503_downsampled,BKL,6
ISIC_0068361,BKL,6
ISIC_0068467,BKL,6
ISIC_0029931,BKL,6
ISIC_0013223_downsampled,BKL,6
ISIC_0024412,BKL,6
ISIC_0025033,BKL,6
ISIC_0031853,BKL,6
ISIC_0061802,BKL,6
ISIC_0012217_downsampled,BKL,6
ISIC_0027509,BKL,6
ISIC_0065135,BKL,6
ISIC_0030172,BKL,6
ISIC_0027320,BKL,6
ISIC_0064883,BKL,6
ISIC_0024970,BKL,6
ISIC_0065810,BKL,6
ISIC_0069389,BKL,6
ISIC_0031591,BKL,6
ISIC_0069876,BKL,6
ISIC_0025661,BKL,6
ISIC_0062964,BKL,6
ISIC_0054804,BKL,6
ISIC_0031326,BKL,6
ISIC_0069848,BKL,6
ISIC_0029580,BKL,6
ISIC_0059544,BKL,6
ISIC_0029270,BKL,6
ISIC_0029505,BKL,6
ISIC_0064942,BKL,6
ISIC_0032876,BKL,6
ISIC_0025286,BKL,6
ISIC_0029040,BKL,6
ISIC_0056514,BKL,6
ISIC_0012416_downsampled,BKL,6
ISIC_0058020,BKL,6
ISIC_0014589_downsampled,BKL,6
ISIC_0053522,BKL,6
ISIC_0031061,BKL,6
ISIC_0068436,BKL,6
ISIC_0069826,BKL,6
ISIC_0067559,BKL,6
ISIC_0028451,BKL,6
ISIC_0029195,BKL,6
ISIC_0060490,BKL,6
ISIC_0065744,BKL,6
ISIC_0055182,BKL,6
ISIC_0028264,BKL,6
ISIC_0062247,BKL,6
ISIC_0013085_downsampled,BKL,6
ISIC_0014628_downsampled,BKL,6
ISIC_0033391,BKL,6
ISIC_0065514,BKL,6
ISIC_0024672,BKL,6
ISIC_0030706,BKL,6
ISIC_0027681,BKL,6
ISIC_0033693,BKL,6
ISIC_0066288,BKL,6
ISIC_0012134_downsampled,BKL,6
ISIC_0012959_downsampled,BKL,6
ISIC_0028100,BKL,6
ISIC_0064480,BKL,6
ISIC_0065629,BKL,6
ISIC_0033260,BKL,6
ISIC_0053635,BKL,6
ISIC_0013063_downsampled,BKL,6
ISIC_0028511,BKL,6
ISIC_0012513_downsampled,BKL,6
ISIC_0014637_downsampled,BKL,6
ISIC_0030542,BKL,6
ISIC_0062672,BKL,6
ISIC_0032843,BKL,6
ISIC_0014831_downsampled,BKL,6
ISIC_0033587,BKL,6
ISIC_0026018,BKL,6
ISIC_0026477,BKL,6
ISIC_0064378,BKL,6
ISIC_0033758,BKL,6
ISIC_0025032,BKL,6
ISIC_0029683,BKL,6
ISIC_0014554_downsampled,BKL,6
ISIC_0058219,BKL,6
ISIC_0067596,BKL,6
ISIC_0024748,BKL,6
ISIC_0031133,BKL,6
ISIC_0031449,BKL,6
ISIC_0025345,BKL,6
ISIC_0060761,BKL,6
ISIC_0033744,BKL,6
ISIC_0029115,BKL,6
ISIC_0067620,BKL,6
ISIC_0066046,BKL,6
ISIC_0032395,BKL,6
ISIC_0072737,BKL,6
ISIC_0027781,BKL,6
ISIC_0012927_downsampled,BKL,6
ISIC_0057004,BKL,6
ISIC_0014646_downsampled,BKL,6
ISIC_0058212,BKL,6
ISIC_0067491,BKL,6
ISIC_0026566,BKL,6
ISIC_0055234,BKL,6
ISIC_0031362,BKL,6
ISIC_0014535_downsampled,BKL,6
ISIC_0055151,BKL,6
ISIC_0071268,BKL,6
ISIC_0030056,BKL,6
ISIC_0065302,BKL,6
ISIC_0061550,BKL,6
ISIC_0057552,BKL,6
ISIC_0028662,BKL,6
ISIC_0030241,BKL,6
ISIC_0059223,BKL,6
ISIC_0013625_downsampled,BKL,6
ISIC_0014587_downsampled,BKL,6
ISIC_0066108,BKL,6
ISIC_0056711,BKL,6
ISIC_0012375_downsampled,BKL,6
ISIC_0062835,BKL,6
ISIC_0061030,BKL,6
ISIC_0055708,BKL,6
ISIC_0058717,BKL,6
ISIC_0032335,BKL,6
ISIC_0069885,BKL,6
ISIC_0029764,BKL,6
ISIC_0031702,BKL,6
ISIC_0062371,BKL,6
ISIC_0067065,BKL,6
ISIC_0012214_downsampled,BKL,6
ISIC_0069069,BKL,6
ISIC_0013945_downsampled,BKL,6
ISIC_0024409,BKL,6
ISIC_0060808,BKL,6
ISIC_0031196,BKL,6
ISIC_0033488,BKL,6
ISIC_0012884_downsampled,BKL,6
ISIC_0032460,BKL,6
ISIC_0061321,BKL,6
ISIC_0061821,BKL,6
ISIC_0013684_downsampled,BKL,6
ISIC_0026867,BKL,6
ISIC_0014823_downsampled,BKL,6
ISIC_0013981_downsampled,BKL,6
ISIC_0058277,BKL,6
ISIC_0059553,BKL,6
ISIC_0066522,BKL,6
ISIC_0030812,BKL,6
ISIC_0033130,BKL,6
ISIC_0031753,BKL,6
ISIC_0024505,BKL,6
ISIC_0014651_downsampled,BKL,6
ISIC_0065859,BKL,6
ISIC_0029233,BKL,6
ISIC_0057063,BKL,6
ISIC_0071629,BKL,6
ISIC_0025986,BKL,6
ISIC_0070988,BKL,6
ISIC_0071211,BKL,6
ISIC_0058932,BKL,6
ISIC_0013203_downsampled,BKL,6
ISIC_0031951,BKL,6
ISIC_0070040,BKL,6
ISIC_0033899,BKL,6
ISIC_0033784,BKL,6
ISIC_0031223,BKL,6
ISIC_0070688,BKL,6
ISIC_0027435,BKL,6
ISIC_0072501,BKL,6
ISIC_0056515,BKL,6
ISIC_0070512,BKL,6
ISIC_0032842,BKL,6
ISIC_0014038_downsampled,BKL,6
ISIC_0026871,BKL,6
ISIC_0068533,BKL,6
ISIC_0024741,BKL,6
ISIC_0015113_downsampled,BKL,6
ISIC_0014419_downsampled,BKL,6
ISIC_0012207_downsampled,BKL,6
ISIC_0014457_downsampled,BKL,6
ISIC_0057497,BKL,6
ISIC_0055261,BKL,6
ISIC_0013150_downsampled,BKL,6
ISIC_0025830,BKL,6
ISIC_0028646,BKL,6
ISIC_0031851,BKL,6
ISIC_0063888,BKL,6
ISIC_0032111,BKL,6
ISIC_0063993,BKL,6
ISIC_0024758,BKL,6
ISIC_0069877,BKL,6
ISIC_0032365,BKL,6
ISIC_0060204,BKL,6
ISIC_0027754,BKL,6
ISIC_0013890_downsampled,BKL,6
ISIC_0012432_downsampled,BKL,6
ISIC_0030319,BKL,6
ISIC_0058194,BKL,6
ISIC_0031334,BKL,6
ISIC_0013585_downsampled,BKL,6
ISIC_0032567,BKL,6
ISIC_0060879,BKL,6
ISIC_0032024,BKL,6
ISIC_0029147,BKL,6
ISIC_0012388_downsampled,BKL,6
ISIC_0060411,BKL,6
ISIC_0058664,BKL,6
ISIC_0029617,BKL,6
ISIC_0060004,BKL,6
ISIC_0072357,BKL,6
ISIC_0026276,BKL,6
ISIC_0067408,BKL,6
ISIC_0066828,BKL,6
ISIC_0025063,BKL,6
ISIC_0030081,BKL,6
ISIC_0026335,BKL,6
ISIC_0057463,BKL,6
ISIC_0029770,BKL,6
ISIC_0065366,BKL,6
ISIC_0054325,BKL,6
ISIC_0055415,BKL,6
ISIC_0055816,BKL,6
ISIC_0067423,BKL,6
ISIC_0057958,BKL,6
ISIC_0056622,BKL,6
ISIC_0013910_downsampled,BKL,6
ISIC_0066764,BKL,6
ISIC_0028840,BKL,6
ISIC_0061725,BKL,6
ISIC_0031000,BKL,6
ISIC_0013360_downsampled,BKL,6
ISIC_0033505,BKL,6
ISIC_0031519,BKL,6
ISIC_0060674,BKL,6
ISIC_0057289,BKL,6
ISIC_0024471,BKL,6
ISIC_0063513,BKL,6
ISIC_0073039,BKL,6
ISIC_0024880,BKL,6
ISIC_0014593_downsampled,BKL,6
ISIC_0067726,BKL,6
ISIC_0073048,BKL,6
ISIC_0028229,BKL,6
ISIC_0062379,BKL,6
ISIC_0034126,BKL,6
ISIC_0056530,BKL,6
ISIC_0027370,BKL,6
ISIC_0026443,BKL,6
ISIC_0013980_downsampled,BKL,6
ISIC_0025510,BKL,6
ISIC_0024982,BKL,6
ISIC_0059695,BKL,6
ISIC_0061426,BKL,6
ISIC_0034186,BKL,6
ISIC_0031376,BKL,6
ISIC_0031593,BKL,6
ISIC_0030383,BKL,6
ISIC_0056132,BKL,6
ISIC_0014573_downsampled,BKL,6
ISIC_0031819,BKL,6
ISIC_0027710,BKL,6
ISIC_0054739,BKL,6
ISIC_0060875,BKL,6
ISIC_0013177_downsampled,BKL,6
ISIC_0031459,BKL,6
ISIC_0013474_downsampled,BKL,6
ISIC_0012527_downsampled,BKL,6
ISIC_0060678,BKL,6
ISIC_0072614,BKL,6
ISIC_0065862,BKL,6
ISIC_0012227_downsampled,BKL,6
ISIC_0065821,BKL,6
ISIC_0072040,BKL,6
ISIC_0065688,BKL,6
ISIC_0025753,BKL,6
ISIC_0070925,BKL,6
ISIC_0029474,BKL,6
ISIC_0066857,BKL,6
ISIC_0029012,BKL,6
ISIC_0070329,BKL,6
ISIC_0025810,BKL,6
ISIC_0025879,BKL,6
ISIC_0027151,BKL,6
ISIC_0059118,BKL,6
ISIC_0073235,BKL,6
ISIC_0012380_downsampled,BKL,6
ISIC_0061589,BKL,6
ISIC_0014278_downsampled,BKL,6
ISIC_0071828,BKL,6
ISIC_0067116,BKL,6
ISIC_0026637,BKL,6
ISIC_0068504,BKL,6
ISIC_0068285,BKL,6
ISIC_0028404,BKL,6
ISIC_0065232,BKL,6
ISIC_0059055,BKL,6
ISIC_0057561,BKL,6
ISIC_0034040,BKL,6
ISIC_0033262,BKL,6
ISIC_0060704,BKL,6
ISIC_0061089,BKL,6
ISIC_0058293,BKL,6
ISIC_0028237,BKL,6
ISIC_0066021,BKL,6
ISIC_0030533,BKL,6
ISIC_0028842,BKL,6
ISIC_0027275,BKL,6
ISIC_0062949,BKL,6
ISIC_0062124,BKL,6
ISIC_0059333,BKL,6
ISIC_0024981,BKL,6
ISIC_0062549,BKL,6
ISIC_0066925,BKL,6
ISIC_0033853,BKL,6
ISIC_0070467,BKL,6
ISIC_0014576_downsampled,BKL,6
ISIC_0032159,BKL,6
ISIC_0014393_downsampled,BKL,6
ISIC_0060620,BKL,6
ISIC_0066920,BKL,6
ISIC_0066178,BKL,6
ISIC_0033400,BKL,6
ISIC_0054019,BKL,6
ISIC_0013635_downsampled,BKL,6
ISIC_0069159,BKL,6
ISIC_0012696_downsampled,BKL,6
ISIC_0014633_downsampled,BKL,6
ISIC_0027194,BKL,6
ISIC_0062753,BKL,6
ISIC_0060345,BKL,6
ISIC_0013160_downsampled,BKL,6
ISIC_0054047,BKL,6
ISIC_0069758,BKL,6
ISIC_0013680_downsampled,BKL,6
ISIC_0032063,BKL,6
ISIC_0066721,BKL,6
ISIC_0070540,BKL,6
ISIC_0073205,BKL,6
ISIC_0029836,BKL,6
ISIC_0026567,BKL,6
ISIC_0027295,BKL,6
ISIC_0063799,BKL,6
ISIC_0032983,BKL,6
ISIC_0026280,BKL,6
ISIC_0071871,BKL,6
ISIC_0014083_downsampled,BKL,6
ISIC_0024915,BKL,6
ISIC_0014621_downsampled,BKL,6
ISIC_0063317,BKL,6
ISIC_0033531,BKL,6
ISIC_0033306,BKL,6
ISIC_0068366,BKL,6
ISIC_0064915,BKL,6
ISIC_0054900,BKL,6
ISIC_0012889_downsampled,BKL,6
ISIC_0012086_downsampled,BKL,6
ISIC_0014581_downsampled,BKL,6
ISIC_0025392,BKL,6
ISIC_0025716,BKL,6
ISIC_0071445,BKL,6
ISIC_0026316,BKL,6
ISIC_0030488,BKL,6
ISIC_0062066,BKL,6
ISIC_0014629_downsampled,BKL,6
ISIC_0059831,BKL,6
ISIC_0014591_downsampled,BKL,6
ISIC_0026042,BKL,6
ISIC_0031761,BKL,6
ISIC_0057640,BKL,6
ISIC_0030607,BKL,6
ISIC_0073105,BKL,6
ISIC_0054811,BKL,6
ISIC_0012452_downsampled,BKL,6
ISIC_0070448,BKL,6
ISIC_0029603,BKL,6
ISIC_0072161,BKL,6
ISIC_0014603_downsampled,BKL,6
ISIC_0067882,BKL,6
